id_string,customer_id_string,lender_state,origination_date,due_date,term_weeks,principal_amount,total_due_amount,paid_amount,fee_amount,collateral_assessed,collateral_sold,defaulted
1285,0623,FL,2013-06-07,2013-08-30,12,1680.0,1980.0,1980.0,0.0,7601.4,0.0,0
1286,0624,FL,2018-11-23,2019-02-15,12,930.0,1230.0,1230.0,0.0,5944.62,0.0,0
1287,0624,FL,2014-08-23,2014-11-15,12,740.0,1040.0,1040.0399999999997,20.0,4518.0,0.0,0
1288,0624,TN,2014-11-04,2014-12-02,4,560.0,660.0,660.0,0.0,3970.11,0.0,0
1289,0625,AL,2015-11-07,2016-01-02,8,1630.0,1830.0,1830.0,0.0,7960.01,0.0,0
1290,0625,TN,2019-11-18,2020-01-13,8,1390.0,1590.0,1590.0,0.0,8064.22,0.0,0
1291,0626,TN,2016-01-24,2016-03-20,8,790.0,990.0,990.0,20.0,5573.32,0.0,0
1292,0627,MS,2016-09-08,2016-10-06,4,1120.0,1220.0,1220.0,0.0,5686.88,0.0,0
1293,0628,FL,2017-09-28,2017-10-26,4,1110.0,1210.0,1210.0,0.0,8256.54,0.0,0
1294,0628,TN,2012-05-06,2012-07-01,8,840.0,1040.0,1040.0,0.0,7592.99,0.0,0
1295,0628,FL,2015-05-11,2015-06-08,4,1240.0,1340.0,1340.0,0.0,7532.27,0.0,0
1296,0629,FL,2015-05-07,2015-07-02,8,760.0,960.0,960.0,20.0,6911.7,0.0,0
1297,0630,AL,2012-06-25,2012-08-20,8,570.0,770.0,0.0,0.0,3188.64,0.0,1
1298,0631,MS,2018-10-22,2018-11-19,4,830.0,930.0,930.0,0.0,5213.35,0.0,0
1299,0631,FL,2012-10-30,2012-12-25,8,780.0,980.0,980.0,0.0,4720.41,0.0,0
1300,0632,FL,2018-05-23,2018-06-20,4,1040.0,1140.0,0.0,0.0,6549.0,5971.07,1
1301,0632,FL,2013-07-29,2013-09-23,8,1210.0,1410.0,0.0,0.0,6041.23,5613.65,1
1302,0633,FL,2017-05-21,2017-07-16,8,1290.0,1490.0,1490.0,0.0,8096.23,0.0,0
1303,0634,AL,2017-05-27,2017-06-24,4,520.0,620.0,620.0,0.0,4494.34,0.0,0
1304,0635,TN,2016-01-10,2016-03-06,8,840.0,1040.0,1040.0,0.0,4471.75,0.0,0
1305,0635,FL,2014-10-23,2014-11-20,4,580.0,680.0,0.0,0.0,3677.99,2697.77,1
1306,0635,MS,2017-06-09,2017-08-04,8,690.0,890.0,0.0,0.0,4708.68,3625.24,1
1307,0635,FL,2015-04-24,2015-06-19,8,770.0,970.0,970.0,20.0,4182.79,0.0,0
1308,0636,TN,2015-10-01,2015-10-29,4,730.0,830.0,830.0,0.0,4316.32,0.0,0
1309,0636,TN,2013-02-21,2013-03-21,4,850.0,950.0,0.0,0.0,4296.04,3525.34,1
1310,0637,TN,2015-01-29,2015-02-26,4,1240.0,1340.0,1340.0,20.0,6349.3,0.0,0
1311,0637,FL,2018-01-24,2018-03-21,8,1210.0,1410.0,1410.0,20.0,7285.67,0.0,0
1312,0638,MS,2018-12-16,2019-03-10,12,1440.0,1740.0,1740.0,0.0,6228.04,0.0,0
1313,0639,FL,2019-03-19,2019-05-14,8,760.0,960.0,0.0,0.0,5167.91,3973.58,1
1314,0640,FL,2016-03-05,2016-04-30,8,740.0,940.0,940.0,0.0,6391.49,0.0,0
1315,0641,FL,2015-05-24,2015-06-21,4,1220.0,1320.0,1320.0,0.0,6099.61,0.0,0
1316,0641,FL,2015-07-22,2015-09-16,8,650.0,850.0,850.0,0.0,6283.95,0.0,0
1317,0641,TN,2015-02-13,2015-03-13,4,890.0,990.0,990.0,20.0,5595.23,0.0,0
1318,0641,AL,2016-07-17,2016-08-14,4,1210.0,1310.0,1310.0,0.0,6300.31,0.0,0
1319,0642,FL,2013-07-20,2013-09-14,8,1040.0,1240.0,0.0,0.0,6398.03,0.0,1
1320,0642,FL,2016-03-12,2016-04-09,4,1290.0,1390.0,1390.0,0.0,7633.4,0.0,0
1321,0642,FL,2016-07-06,2016-08-03,4,1240.0,1340.0,0.0,0.0,5597.0,3947.64,1
1322,0642,AL,2015-07-02,2015-09-24,12,1050.0,1350.0,1350.0,0.0,5584.69,0.0,0
1323,0642,AL,2019-05-18,2019-06-15,4,1180.0,1280.0,0.0,0.0,6207.45,4484.0,1
1324,0642,AL,2019-01-08,2019-02-05,4,840.0,940.0,940.0,0.0,6061.65,0.0,0
1325,0642,MS,2018-11-18,2019-02-10,12,920.0,1220.0,1220.04,20.0,6164.28,0.0,0
1326,0643,TN,2015-04-18,2015-05-16,4,790.0,890.0,890.0,0.0,4321.33,0.0,0
1327,0644,AL,2014-05-16,2014-06-13,4,1160.0,1260.0,0.0,0.0,6763.71,0.0,1
1328,0645,TN,2015-09-09,2015-12-02,12,2040.0,2340.0,2340.0,0.0,9762.9,0.0,0
1329,0646,TN,2014-03-01,2014-03-29,4,920.0,1020.0,1020.0,20.0,5397.01,0.0,0
1330,0646,AL,2016-05-11,2016-07-06,8,300.0,500.0,500.0,0.0,2847.77,0.0,0
1331,0647,FL,2014-07-25,2014-10-17,12,970.0,1270.0,1269.96,20.0,5783.64,0.0,0
1332,0647,MS,2014-11-30,2014-12-28,4,1050.0,1150.0,1150.0,0.0,5270.66,0.0,0
1333,0648,FL,2014-06-16,2014-08-11,8,870.0,1070.0,1070.0,20.0,5105.93,0.0,0
1334,0648,FL,2012-04-06,2012-05-04,4,740.0,840.0,840.0,0.0,4428.96,0.0,0
1335,0648,FL,2014-09-29,2014-12-22,12,570.0,870.0,870.0,20.0,5499.38,0.0,0
1336,0649,AL,2019-11-16,2019-12-14,4,630.0,730.0,730.0,20.0,4783.85,0.0,0
1337,0650,FL,2018-05-01,2018-05-29,4,1210.0,1310.0,1310.0,20.0,6672.98,0.0,0
1338,0651,FL,2016-06-24,2016-09-16,12,590.0,890.0,890.0399999999998,0.0,3635.97,0.0,0
1339,0652,AL,2013-03-19,2013-04-16,4,1030.0,1130.0,1130.0,0.0,5483.17,0.0,0
1340,0653,FL,2012-03-15,2012-04-12,4,870.0,970.0,970.0,0.0,4355.12,0.0,0
1341,0653,FL,2012-09-26,2012-10-24,4,1010.0,1110.0,1110.0,0.0,4701.23,0.0,0
1342,0653,FL,2017-10-13,2018-01-05,12,1110.0,1410.0,1410.0,0.0,6458.15,0.0,0
1343,0653,FL,2013-07-27,2013-08-24,4,880.0,980.0,980.0,0.0,6838.2,0.0,0
1344,0653,FL,2014-02-10,2014-03-10,4,750.0,850.0,850.0,0.0,5370.52,0.0,0
1345,0654,AL,2019-09-17,2019-12-10,12,890.0,1190.0,1190.04,0.0,6760.84,0.0,0
1346,0654,AL,2015-02-15,2015-04-12,8,1170.0,1370.0,1370.0,0.0,7261.24,0.0,0
1347,0655,FL,2017-01-15,2017-02-12,4,780.0,880.0,880.0,0.0,5619.78,0.0,0
1348,0655,TN,2014-06-02,2014-06-30,4,860.0,960.0,960.0,0.0,6168.64,0.0,0
1349,0656,FL,2013-01-09,2013-03-06,8,650.0,850.0,850.0,0.0,2273.46,0.0,0
1350,0656,FL,2017-07-19,2017-08-16,4,740.0,840.0,840.0,0.0,3924.27,0.0,0
1351,0657,FL,2013-05-07,2013-07-30,12,700.0,1000.0,0.0,0.0,5270.47,0.0,1
1352,0657,FL,2019-03-07,2019-04-04,4,800.0,900.0,900.0,0.0,5925.48,0.0,0
1353,0657,AL,2014-01-06,2014-03-31,12,500.0,800.0,800.0399999999998,20.0,4989.11,0.0,0
1354,0657,MS,2017-06-23,2017-07-21,4,910.0,1010.0,1010.0,0.0,6074.3,0.0,0
1355,0657,FL,2016-05-20,2016-06-17,4,730.0,830.0,830.0,20.0,6241.44,0.0,0
1356,0657,AL,2016-08-25,2016-11-17,12,980.0,1280.0,1280.0400000000002,0.0,6233.96,0.0,0
1357,0657,FL,2015-12-04,2016-01-01,4,1120.0,1220.0,0.0,0.0,6516.66,4629.66,1
1358,0657,FL,2017-06-23,2017-07-21,4,550.0,650.0,650.0,20.0,5152.78,0.0,0
1359,0658,FL,2019-06-03,2019-07-01,4,1490.0,1590.0,0.0,0.0,7068.81,6978.34,1
1360,0659,FL,2018-01-16,2018-04-10,12,550.0,850.0,0.0,0.0,3178.67,3143.63,1
1361,0659,FL,2019-07-10,2019-08-07,4,740.0,840.0,0.0,0.0,3574.41,3201.17,1
1362,0660,FL,2015-12-19,2016-03-12,12,860.0,1160.0,1160.04,20.0,6100.52,0.0,0
1363,0661,FL,2019-12-22,2020-02-16,8,1200.0,1400.0,1400.0,0.0,6070.01,0.0,0
1364,0662,FL,2012-05-23,2012-06-20,4,710.0,810.0,810.0,0.0,6645.1,0.0,0
1365,0663,FL,2015-02-08,2015-05-03,12,940.0,1240.0,1239.96,20.0,7276.31,0.0,0
1366,0664,FL,2012-07-25,2012-09-19,8,1210.0,1410.0,1410.0,20.0,6372.35,0.0,0
1367,0665,AL,2016-07-06,2016-09-28,12,1080.0,1380.0,1380.0,0.0,5420.36,0.0,0
1368,0666,FL,2015-05-31,2015-08-23,12,990.0,1290.0,0.0,0.0,6773.78,5693.54,1
1369,0666,FL,2016-12-02,2017-02-24,12,760.0,1060.0,1059.9600000000003,0.0,4016.69,0.0,0
1370,0667,TN,2015-03-29,2015-06-21,12,1630.0,1930.0,1929.96,0.0,7602.54,0.0,0
1371,0667,FL,2015-03-05,2015-04-02,4,1380.0,1480.0,1480.0,20.0,6911.39,0.0,0
1372,0668,MS,2012-07-24,2012-10-16,12,790.0,1090.0,1089.9600000000003,20.0,6198.45,0.0,0
1373,0669,MS,2017-05-17,2017-06-14,4,880.0,980.0,0.0,0.0,6054.24,0.0,1
1374,0670,TN,2017-03-30,2017-05-25,8,1180.0,1380.0,0.0,0.0,6223.36,5069.4,1
1375,0670,TN,2016-02-15,2016-04-11,8,940.0,1140.0,1140.0,0.0,6609.04,0.0,0
1376,0671,AL,2018-04-09,2018-06-04,8,490.0,690.0,690.0,0.0,4365.37,0.0,0
1377,0672,FL,2019-04-04,2019-05-30,8,1710.0,1910.0,1910.0,0.0,8747.43,0.0,0
1378,0672,FL,2015-11-17,2016-02-09,12,960.0,1260.0,0.0,0.0,7323.47,5803.92,1
1379,0672,TN,2018-08-01,2018-10-24,12,1490.0,1790.0,1790.0400000000002,0.0,8426.3,0.0,0
1380,0673,FL,2019-01-03,2019-01-31,4,1110.0,1210.0,0.0,0.0,7164.26,6917.14,1
1381,0673,AL,2013-11-22,2014-02-14,12,1460.0,1760.0,1760.0400000000002,20.0,7442.93,0.0,0
1382,0673,TN,2016-04-16,2016-05-14,4,1570.0,1670.0,1670.0,0.0,7726.91,0.0,0
1383,0674,FL,2019-07-19,2019-09-13,8,570.0,770.0,0.0,0.0,3849.94,3569.57,1
1384,0674,MS,2017-05-17,2017-06-14,4,430.0,530.0,530.0,0.0,3867.78,0.0,0
1385,0675,MS,2012-11-02,2012-12-28,8,780.0,980.0,0.0,0.0,7786.26,7635.27,1
1386,0675,AL,2018-08-30,2018-09-27,4,1060.0,1160.0,0.0,0.0,7846.36,7555.09,1
1387,0676,FL,2017-02-21,2017-03-21,4,990.0,1090.0,1090.0,0.0,6197.28,0.0,0
1388,0677,FL,2017-11-11,2018-02-03,12,1390.0,1690.0,1689.96,0.0,7452.42,0.0,0
1389,0677,FL,2015-08-05,2015-09-02,4,950.0,1050.0,0.0,0.0,5762.75,4096.84,1
1390,0677,MS,2018-11-18,2018-12-16,4,1030.0,1130.0,1130.0,20.0,6676.99,0.0,0
1391,0677,TN,2012-03-09,2012-04-06,4,1080.0,1180.0,1180.0,20.0,7183.13,0.0,0
1392,0677,FL,2015-07-14,2015-08-11,4,920.0,1020.0,0.0,0.0,6615.29,4754.65,1
1393,0677,FL,2018-12-05,2019-01-02,4,1250.0,1350.0,1350.0,0.0,7194.17,0.0,0
1394,0677,FL,2016-09-13,2016-12-06,12,1510.0,1810.0,0.0,0.0,7555.21,6337.48,1
1395,0678,FL,2016-07-08,2016-09-02,8,930.0,1130.0,0.0,0.0,4737.6,3417.29,1
1396,0678,FL,2014-07-14,2014-10-06,12,510.0,810.0,0.0,0.0,3476.91,2948.59,1
1397,0678,FL,2015-01-20,2015-02-17,4,350.0,450.0,450.0,20.0,3258.15,0.0,0
1398,0679,FL,2015-09-25,2015-11-20,8,670.0,870.0,870.0,0.0,4788.9,0.0,0
1399,0680,AL,2012-12-24,2013-01-21,4,990.0,1090.0,1090.0,20.0,4203.98,0.0,0
1400,0680,MS,2013-12-18,2014-03-12,12,680.0,980.0,980.0399999999998,20.0,4437.28,0.0,0
1401,0680,MS,2017-05-24,2017-07-19,8,1240.0,1440.0,1440.0,40.0,5348.78,0.0,0
1402,0680,FL,2019-02-08,2019-03-08,4,1040.0,1140.0,1140.0,0.0,5003.4,0.0,0
1403,0681,FL,2015-12-28,2016-03-21,12,920.0,1220.0,1220.0400000000002,0.0,5302.98,0.0,0
1404,0681,MS,2014-11-26,2014-12-24,4,810.0,910.0,910.0,20.0,6973.08,0.0,0
1405,0682,FL,2013-11-12,2013-12-10,4,750.0,850.0,0.0,0.0,5472.64,4896.56,1
1406,0682,FL,2013-07-28,2013-08-25,4,1150.0,1250.0,1250.0,0.0,7007.87,0.0,0
1407,0683,FL,2014-10-12,2014-12-07,8,1540.0,1740.0,0.0,0.0,8516.6,0.0,1
1408,0684,FL,2019-09-12,2019-12-05,12,850.0,1150.0,1149.96,0.0,5064.57,0.0,0
1409,0685,MS,2017-11-13,2017-12-11,4,1180.0,1280.0,1280.0,0.0,7391.1,0.0,0
1410,0685,FL,2014-09-01,2014-09-29,4,1300.0,1400.0,0.0,0.0,8736.24,7113.56,1
1411,0686,FL,2012-10-22,2012-12-17,8,460.0,660.0,660.0,20.0,4553.41,0.0,0
1412,0686,AL,2016-11-18,2016-12-16,4,790.0,890.0,890.0,0.0,4728.42,0.0,0
1413,0686,TN,2015-10-04,2015-11-29,8,570.0,770.0,770.0,20.0,5537.83,0.0,0
1414,0687,FL,2017-07-24,2017-08-21,4,760.0,860.0,860.0,0.0,5639.03,0.0,0
1415,0687,FL,2019-05-06,2019-06-03,4,550.0,650.0,0.0,0.0,4971.68,4936.98,1
1416,0688,FL,2016-03-09,2016-04-06,4,1370.0,1470.0,1470.0,0.0,7349.04,0.0,0
1417,0688,AL,2013-09-24,2013-10-22,4,1460.0,1560.0,1560.0,20.0,8214.57,0.0,0
1418,0688,FL,2012-10-06,2012-11-03,4,1230.0,1330.0,1330.0,0.0,6647.13,0.0,0
1419,0688,TN,2017-02-17,2017-05-12,12,960.0,1260.0,1260.0,20.0,7579.47,0.0,0
1420,0689,FL,2016-06-17,2016-07-15,4,810.0,910.0,910.0,0.0,3482.9,0.0,0
1421,0690,FL,2012-02-13,2012-03-12,4,1380.0,1480.0,1480.0,0.0,6502.38,0.0,0
1422,0690,TN,2013-03-26,2013-04-23,4,1030.0,1130.0,1130.0,0.0,5051.36,0.0,0
1423,0690,FL,2018-09-25,2018-12-18,12,680.0,980.0,0.0,0.0,4803.65,3732.67,1
1424,0691,FL,2017-01-27,2017-02-24,4,1050.0,1150.0,1150.0,0.0,6287.05,0.0,0
1425,0692,TN,2018-09-29,2018-10-27,4,890.0,990.0,990.0,0.0,5189.95,0.0,0
1426,0692,AL,2018-11-14,2018-12-12,4,670.0,770.0,770.0,20.0,3048.48,0.0,0
1427,0692,AL,2016-01-07,2016-02-04,4,930.0,1030.0,1030.0,0.0,4778.53,0.0,0
1428,0692,FL,2016-12-22,2017-02-16,8,670.0,870.0,870.0,0.0,3743.93,0.0,0
1429,0693,AL,2014-02-24,2014-03-24,4,1090.0,1190.0,1190.0,0.0,5125.17,0.0,0
1430,0694,FL,2017-08-15,2017-09-12,4,1700.0,1800.0,1800.0,0.0,8698.84,0.0,0
1431,0694,AL,2018-05-12,2018-07-07,8,1920.0,2120.0,2120.0,0.0,9424.18,0.0,0
1432,0695,TN,2013-03-01,2013-04-26,8,1110.0,1310.0,1310.0,0.0,5663.98,0.0,0
1433,0695,FL,2016-05-29,2016-06-26,4,800.0,900.0,900.0,20.0,4053.24,0.0,0
1434,0695,FL,2015-11-03,2015-12-01,4,570.0,670.0,670.0,0.0,4650.83,0.0,0
1435,0696,AL,2012-09-26,2012-11-21,8,1020.0,1220.0,1220.0,0.0,6611.68,0.0,0
1436,0697,FL,2015-01-04,2015-02-01,4,1250.0,1350.0,1350.0,0.0,6509.86,0.0,0
1437,0697,FL,2016-04-14,2016-05-12,4,1270.0,1370.0,1370.0,0.0,8038.24,0.0,0
1438,0697,FL,2018-01-25,2018-03-22,8,1370.0,1570.0,1570.0,0.0,7550.71,0.0,0
1439,0697,MS,2018-08-11,2018-09-08,4,1390.0,1490.0,1490.0,20.0,8492.39,0.0,0
1440,0697,AL,2014-03-25,2014-04-22,4,1530.0,1630.0,0.0,0.0,7455.44,6342.03,1
1441,0697,TN,2013-05-01,2013-06-26,8,1380.0,1580.0,1580.0,0.0,7316.6,0.0,0
1442,0698,FL,2014-10-08,2014-12-03,8,1090.0,1290.0,1290.0,20.0,5822.48,0.0,0
1443,0699,TN,2016-12-03,2016-12-31,4,1120.0,1220.0,1220.0,0.0,5002.41,0.0,0
1444,0700,FL,2017-08-28,2017-09-25,4,940.0,1040.0,0.0,0.0,5579.57,4180.33,1
1445,0700,TN,2019-08-10,2019-09-07,4,670.0,770.0,770.0,0.0,4081.33,0.0,0
1446,0701,AL,2018-03-20,2018-04-17,4,510.0,610.0,610.0,0.0,4634.66,0.0,0
1447,0702,TN,2017-04-07,2017-06-30,12,1110.0,1410.0,1410.0,20.0,6293.2,0.0,0
1448,0703,FL,2013-09-15,2013-10-13,4,920.0,1020.0,1020.0,0.0,5113.06,0.0,0
1449,0703,TN,2013-01-23,2013-03-20,8,660.0,860.0,860.0,0.0,6053.85,0.0,0
1450,0704,FL,2018-03-27,2018-06-19,12,930.0,1230.0,1230.0,0.0,6222.14,0.0,0
1451,0705,FL,2013-08-28,2013-09-25,4,770.0,870.0,870.0,0.0,4015.64,0.0,0
1452,0706,AL,2012-05-01,2012-05-29,4,1500.0,1600.0,1600.0,0.0,7853.3,0.0,0
1453,0707,FL,2016-01-03,2016-01-31,4,940.0,1040.0,1040.0,0.0,4289.3,0.0,0
1454,0707,MS,2019-12-20,2020-01-17,4,1220.0,1320.0,1320.0,20.0,5252.52,0.0,0
1455,0707,FL,2014-07-07,2014-08-04,4,1160.0,1260.0,0.0,0.0,5973.7,5510.95,1
1456,0708,FL,2015-11-12,2015-12-10,4,860.0,960.0,960.0,20.0,6451.51,0.0,0
1457,0708,FL,2016-08-16,2016-11-08,12,1160.0,1460.0,1460.0400000000002,0.0,6377.47,0.0,0
1458,0708,FL,2017-05-09,2017-06-06,4,750.0,850.0,850.0,0.0,4052.9,0.0,0
1459,0709,FL,2017-12-14,2018-03-08,12,1330.0,1630.0,1629.96,20.0,8343.09,0.0,0
1460,0709,FL,2014-06-20,2014-09-12,12,820.0,1120.0,0.0,0.0,6770.93,5662.17,1
1461,0709,AL,2015-08-26,2015-09-23,4,900.0,1000.0,1000.0,0.0,6961.48,0.0,0
1462,0710,FL,2013-07-18,2013-10-10,12,850.0,1150.0,1149.96,20.0,5596.93,0.0,0
1463,0710,FL,2019-04-18,2019-05-16,4,670.0,770.0,770.0,0.0,5412.61,0.0,0
1464,0711,MS,2017-08-21,2017-09-18,4,1040.0,1140.0,0.0,0.0,5605.53,4643.35,1
1465,0712,FL,2018-07-22,2018-08-19,4,650.0,750.0,750.0,20.0,6064.94,0.0,0
1466,0712,AL,2014-12-05,2015-01-30,8,1110.0,1310.0,1310.0,0.0,5672.3,0.0,0
1467,0712,FL,2012-09-03,2012-10-01,4,750.0,850.0,850.0,0.0,6493.92,0.0,0
1468,0713,MS,2016-10-28,2016-11-25,4,1080.0,1180.0,1180.0,0.0,8663.99,0.0,0
1469,0713,FL,2015-01-06,2015-03-03,8,1310.0,1510.0,1510.0,20.0,8203.32,0.0,0
1470,0713,AL,2015-02-27,2015-04-24,8,1130.0,1330.0,1330.0,40.0,8876.54,0.0,0
1471,0713,FL,2017-10-01,2017-10-29,4,1030.0,1130.0,1130.0,0.0,7635.23,0.0,0
1472,0714,MS,2012-10-15,2012-11-12,4,1090.0,1190.0,1190.0,0.0,7664.23,0.0,0
1473,0715,FL,2016-04-18,2016-07-11,12,1070.0,1370.0,1370.0400000000002,0.0,4543.12,0.0,0
1474,0716,AL,2018-03-31,2018-04-28,4,880.0,980.0,980.0,0.0,4474.4,0.0,0
1475,0716,TN,2015-03-08,2015-05-03,8,490.0,690.0,690.0,0.0,4305.3,0.0,0
1476,0717,FL,2019-10-22,2019-11-19,4,980.0,1080.0,0.0,0.0,6275.63,4841.17,1
1477,0717,TN,2019-02-02,2019-03-30,8,1100.0,1300.0,1300.0,0.0,6498.68,0.0,0
1478,0718,FL,2012-06-07,2012-08-02,8,940.0,1140.0,1140.0,20.0,4802.95,0.0,0
1479,0718,TN,2016-04-30,2016-05-28,4,600.0,700.0,700.0,0.0,2389.92,0.0,0
1480,0718,TN,2013-09-01,2013-09-29,4,940.0,1040.0,1040.0,0.0,4254.23,0.0,0
1481,0718,TN,2013-09-24,2013-11-19,8,710.0,910.0,910.0,20.0,4307.0,0.0,0
1482,0718,FL,2013-01-07,2013-04-01,12,700.0,1000.0,999.9599999999999,0.0,2833.49,0.0,0
1483,0719,TN,2012-08-14,2012-11-06,12,850.0,1150.0,1149.96,20.0,5759.76,0.0,0
1484,0720,FL,2012-11-13,2012-12-11,4,640.0,740.0,0.0,0.0,3653.73,2679.35,1
1485,0720,MS,2017-11-10,2017-12-08,4,870.0,970.0,970.0,0.0,3879.69,0.0,0
1486,0721,FL,2013-01-12,2013-03-09,8,1370.0,1570.0,1570.0,0.0,7281.61,0.0,0
1487,0721,AL,2019-08-08,2019-09-05,4,1400.0,1500.0,0.0,0.0,7469.12,7195.75,1
1488,0721,FL,2015-08-27,2015-09-24,4,1240.0,1340.0,1340.0,0.0,5872.58,0.0,0
1489,0721,FL,2016-02-18,2016-05-12,12,1110.0,1410.0,0.0,0.0,7432.99,5751.84,1
1490,0722,FL,2016-11-17,2016-12-15,4,710.0,810.0,810.0,0.0,4703.7,0.0,0
1491,0723,FL,2018-11-24,2018-12-22,4,1390.0,1490.0,1490.0,0.0,7776.48,0.0,0
1492,0723,FL,2012-06-15,2012-07-13,4,1570.0,1670.0,1670.0,20.0,8739.78,0.0,0
1493,0723,FL,2016-12-24,2017-03-18,12,1760.0,2060.0,2060.0400000000004,0.0,9071.06,0.0,0
1494,0724,FL,2014-01-06,2014-02-03,4,1090.0,1190.0,0.0,0.0,5021.57,4506.56,1
1495,0725,FL,2016-08-28,2016-09-25,4,720.0,820.0,0.0,0.0,5080.95,3642.22,1
1496,0725,TN,2018-11-27,2018-12-25,4,770.0,870.0,0.0,0.0,5940.81,5588.31,1
1497,0725,FL,2019-04-03,2019-05-01,4,710.0,810.0,810.0,0.0,4870.69,0.0,0
1498,0726,TN,2016-01-30,2016-02-27,4,880.0,980.0,980.0,20.0,5842.38,0.0,0
1499,0727,TN,2013-11-20,2014-01-15,8,1520.0,1720.0,1720.0,0.0,7493.06,0.0,0
1500,0727,FL,2018-11-03,2018-12-29,8,1600.0,1800.0,1800.0,0.0,7564.14,0.0,0
1501,0727,FL,2018-01-14,2018-02-11,4,1590.0,1690.0,1690.0,0.0,8193.58,0.0,0
1502,0727,FL,2017-09-26,2017-12-19,12,930.0,1230.0,1230.0,20.0,7198.13,0.0,0
1503,0727,FL,2015-11-03,2016-01-26,12,1320.0,1620.0,1620.0,0.0,6928.19,0.0,0
1504,0728,AL,2017-05-18,2017-06-15,4,1330.0,1430.0,1430.0,20.0,7650.13,0.0,0
1505,0728,AL,2012-09-11,2012-10-09,4,820.0,920.0,920.0,20.0,6072.87,0.0,0
1506,0729,TN,2013-06-26,2013-08-21,8,1370.0,1570.0,1570.0,0.0,5876.24,0.0,0
1507,0730,FL,2016-06-24,2016-08-19,8,1620.0,1820.0,1820.0,0.0,8338.88,0.0,0
1508,0730,AL,2015-12-09,2016-01-06,4,1350.0,1450.0,1450.0,0.0,6467.35,0.0,0
1509,0730,FL,2014-08-23,2014-09-20,4,1250.0,1350.0,0.0,0.0,7274.81,5594.6,1
1510,0730,TN,2012-03-08,2012-04-05,4,1390.0,1490.0,0.0,0.0,7753.48,7588.66,1
1511,0730,AL,2019-12-04,2020-01-01,4,1210.0,1310.0,1310.0,0.0,6386.98,0.0,0
1512,0731,FL,2015-07-09,2015-08-06,4,1220.0,1320.0,1320.0,0.0,5287.49,0.0,0
1513,0732,FL,2017-12-24,2018-01-21,4,880.0,980.0,980.0,0.0,8009.1,0.0,0
1514,0733,FL,2012-09-19,2012-12-12,12,1380.0,1680.0,0.0,0.0,6826.82,0.0,1
1515,0733,FL,2015-10-22,2015-12-17,8,1240.0,1440.0,0.0,0.0,6666.47,5533.17,1
1516,0733,FL,2013-06-01,2013-06-29,4,960.0,1060.0,1060.0,0.0,6842.37,0.0,0
1517,0733,MS,2014-07-13,2014-09-07,8,820.0,1020.0,0.0,0.0,5991.49,4290.28,1
1518,0733,FL,2019-01-30,2019-04-24,12,1230.0,1530.0,0.0,0.0,6275.61,5775.32,1
1519,0734,AL,2015-04-28,2015-06-23,8,790.0,990.0,990.0,20.0,4143.35,0.0,0
1520,0734,TN,2015-08-19,2015-09-16,4,640.0,740.0,740.0,20.0,5738.09,0.0,0
1521,0735,FL,2013-05-27,2013-07-22,8,660.0,860.0,860.0,20.0,5475.23,0.0,0
1522,0735,FL,2014-04-29,2014-07-22,12,760.0,1060.0,1059.9600000000003,0.0,5943.66,0.0,0
1523,0735,AL,2013-12-27,2014-01-24,4,740.0,840.0,840.0,0.0,4603.42,0.0,0
1524,0736,MS,2017-04-16,2017-05-14,4,780.0,880.0,0.0,0.0,5376.26,5308.08,1
1525,0736,AL,2014-02-14,2014-03-14,4,990.0,1090.0,0.0,0.0,4230.54,3912.48,1
1526,0736,AL,2014-01-21,2014-04-15,12,580.0,880.0,0.0,0.0,3779.47,2979.28,1
1527,0736,FL,2017-03-10,2017-04-07,4,980.0,1080.0,1080.0,0.0,4908.29,0.0,0
1528,0737,FL,2019-08-02,2019-08-30,4,880.0,980.0,980.0,0.0,5211.41,0.0,0
1529,0737,FL,2012-02-16,2012-05-10,12,890.0,1190.0,1190.04,20.0,5538.32,0.0,0
1530,0737,FL,2018-08-07,2018-09-04,4,970.0,1070.0,1070.0,0.0,5281.14,0.0,0
1531,0737,FL,2014-01-13,2014-02-10,4,1400.0,1500.0,1500.0,0.0,7253.37,0.0,0
1532,0738,FL,2012-06-10,2012-07-08,4,590.0,690.0,0.0,0.0,5734.25,4184.39,1
1533,0738,FL,2014-11-13,2014-12-11,4,1070.0,1170.0,1170.0,20.0,7279.18,0.0,0
1534,0739,FL,2013-08-27,2013-11-19,12,790.0,1090.0,1089.96,20.0,3664.1,0.0,0
1535,0740,FL,2018-03-26,2018-06-18,12,1010.0,1310.0,0.0,0.0,5146.81,4195.76,1
1536,0741,AL,2019-02-05,2019-04-30,12,1400.0,1700.0,1700.0400000000002,0.0,7819.91,0.0,0
1537,0742,FL,2019-08-01,2019-08-29,4,860.0,960.0,960.0,0.0,8378.71,0.0,0
1538,0742,FL,2013-06-22,2013-07-20,4,1060.0,1160.0,1160.0,0.0,6965.13,0.0,0
1539,0742,FL,2017-08-26,2017-11-18,12,1540.0,1840.0,0.0,0.0,8366.61,7881.02,1
1540,0742,FL,2016-05-28,2016-06-25,4,1490.0,1590.0,1590.0,20.0,8180.04,0.0,0
1541,0742,FL,2014-01-10,2014-02-07,4,1520.0,1620.0,1620.0,0.0,7896.9,0.0,0
